id,active_time,journey_no,flight_code
2454779,1.53521913168e+12,EU2202,UEA2202
2454931,1.53521917610e+12,CA4534,CCA4534
2453890,1.53521919574e+12,MU2490,CES2490
2455222,1.53521939184e+12,EU2220,UEA2220
2454607,1.53521766687e+12,EU2222,UEA2222
2454887,1.53521801157e+12,EU2222,UEA2222
2454314,1.53521930886e+12,3U8892,3U8892
2455076,1.53522250964e+12,3U8064,CSC8064
2454879,1.53522256456e+12,EU2228,UEA2228
2455065,1.53522117347e+12,3U8258,CSC8258
2454389,1.53522223716e+12,3U8548,3U8548
2455050,1.53522234735e+12,3U8548,3U8548
2441617,1.53522238446e+12,EU2228,UEA2228
2455122,1.53524577912e+12,3U8669,3U8669
2455326,1.53525056984e+12,MU2805,CES2805
2455626,1.53525022695e+12,MU5853,CES5853
2455313,1.53525023317e+12,MU5233,CES5233
2455355,1.53525123163e+12,HU7147,CHH7147
2455644,1.53525157238e+12,NS8401,NLY8401
2455387,1.53525307857e+12,CA4418,CA4418
2450860,1.53525977949e+12,CZ6439,CSN6439
2454935,1.53526755262e+12,CA4516,CA4516
2446767,1.53526905262e+12,MU2219,CES2219
2456216,1.53526895103e+12,KY4414,
2443494,1.53526896986e+12,CZ3453,CSN3453
2452616,1.53527331509e+12,MU5847,CES5847
2456201,1.53527633549e+12,3U8928,CSC8928
2454958,1.53527918844e+12,HU7731,CHH7731
2456345,1.53528408104e+12,3U8858,3U8858
2455521,1.53528440026e+12,SC4935,CDG4935
2455801,1.53528702187e+12,SC4713,CDG4713
2455389,1.53528909332e+12,MU2656,CES2656
2455785,1.53528986662e+12,MU2611,CES2611
2456780,1.53528987899e+12,CZ3433,CSN3433
2456797,1.53529012413e+12,CA4446,CA4446
2456704,1.53529053267e+12,KN5217,CUA5217
2455935,1.5352906729e+12,CZ3427,CSN3427
2454343,1.53529117035e+12,CZ6471,CSN6471
2439509,1.5352920227e+12,GS7887,GCR7887
2456992,1.53529496934e+12,CA4384,CCA4384
2457174,1.53529712496e+12,MU2686,CES2686
2406975,1.53529603662e+12,CA4452,CA4452
2457549,1.53529642927e+12,CA4304,CA4304
2456042,1.53529643531e+12,CA4304,CA4304
2457555,1.53529668028e+12,CZ6409,CSN6409
2457560,1.53529676848e+12,MU2417,CES2417
2385646,1.53529690038e+12,MU2856,CES2856
2457058,1.53529696974e+12,MU2686,CES2686
2454866,1.53529713562e+12,MU9749,CES9749
2457307,1.5352975226e+12,MU9749,CES9749
2432149,1.53529804590e+12,CZ9912,CSN9912
2456526,1.53529851805e+12,CA4120,CA4120
2456941,1.5353001827e+12,OZ323,AAR323
2457633,1.53530022717e+12,3U8916,3U8916
2453730,1.53530033806e+12,EU2724,UEA2724
2456544,1.53530058053e+12,ZH9411,CSZ9411
2452404,1.53530072531e+12,CA4588,CA4588
2455341,1.53530079686e+12,CZ6119,CSN6119
2457071,1.53530098543e+12,CA4118,CA4118
2457372,1.5353010031e+12,ZH9778,CSZ9778
2457334,1.53530108033e+12,EU2220,UEA2220
2449919,1.53530110643e+12,EU2238,UEA2238
2439371,1.53530161891e+12,CZ4088,CSN4088
2457337,1.53530162810e+12,3U8970,CSC8970
2452906,1.53530350682e+12,8L9616,LKE9616
2457439,1.53530199717e+12,3U8736,3U8736
2453963,1.53530201965e+12,CA4536,CA4536
2457542,1.53530238078e+12,EU2224,UEA2224
2448387,1.53530296735e+12,3U8770,CSC8770
2456932,1.53530350072e+12,TV9898,TBA9898
2456716,1.53530372818e+12,EU2228,UEA2228
2457438,1.53530605126e+12,CZ9900,CSN9900
2412524,1.5353077424e+12,SC4532,
2457784,1.53533554243e+12,ZH9541,CSZ9541
2457390,1.53533495264e+12,QW9771,BWG9771
2457933,1.53533784878e+12,3U8315,CSC8315
2458254,1.53533857447e+12,CA4516,CA4516
2457831,1.53534070684e+12,CZ6161,CSN6161
2447382,1.53533972696e+12,HO1269,DKH1269
2458108,1.53534716511e+12,3U8738,3U8738
2458267,1.53535014096e+12,EU2218,UEA2218
2455498,1.53535015884e+12,3U8774,CSC8774
2417299,1.53535076279e+12,3U8648,CSC8648
2452322,1.53535127731e+12,8L9630,LKE9630
2457473,1.53535338381e+12,CA4516,CA4516
2457965,1.53535637084e+12,MU2651,CES2651
2455727,1.5353577909e+12,CZ9437,CSN9437
2447014,1.53535891148e+12,ZH9543,CSZ9543
2459232,1.53535957063e+12,3U8256,CSC8256
2456878,1.53535971492e+12,G56595,
2458840,1.53536387025e+12,SC9866,
2459012,1.53536395982e+12,MU7653,CES7653
2456625,1.53536784406e+12,HU7351,CHH7351
2458724,1.53536804113e+12,EU2704,UEA2704
2455952,1.53537151969e+12,EU8734,
2440823,1.53537198242e+12,CZ6135,CSN6135
2455923,1.53537563793e+12,KN5217,CUA5217
2459425,1.53537587042e+12,KN5217,CUA5217
2454158,1.53537760746e+12,MU2413,CES2413
2460086,1.53537848763e+12,MU5388,CES5388
2457038,1.53537934345e+12,GS7887,GCR7887
2450049,1.53537935982e+12,CA4110,CA4110
2456376,1.53538092114e+12,MU5487,CES5487
2452614,1.53538147938e+12,MU5413,CES5413
2457601,1.53538197922e+12,3U8966,3U8966
2457361,1.53538208078e+12,CZ9013,CSN9013
2459665,1.53538224211e+12,MU2472,CES2472
2438906,1.53538272232e+12,MU5413,CES5413
2446516,1.53538551955e+12,TV6649,
2458563,1.5353838974e+12,3U8752,CSC8752
2431373,1.5353842841e+12,3U8890,3U8890
2452959,1.53538538371e+12,CA4502,CA4502
2459903,1.53538563064e+12,EU2228,UEA2228
2459819,1.53538580639e+12,MU2006,CES2006
2459625,1.53538611967e+12,CA4502,CA4502
2444433,1.53538628527e+12,MU2006,CES2006
2458237,1.53538681649e+12,ZH9778,CSZ9778
2460076,1.53538694918e+12,8L9626,LKE9626
2454681,1.53538868359e+12,EU2724,UEA2724
2458751,1.53538858753e+12,CA4540,CCA4540
2459914,1.53538709162e+12,MU5417,CES5417
2459786,1.53538711036e+12,ZH9778,CSZ9778
2459207,1.53538717256e+12,MF8489,CXA8489
2459149,1.53538744014e+12,3U8320,CSC8320
2459976,1.53538744611e+12,8L9616,LKE9616
2459733,1.53538746429e+12,MU5417,CES5417
2456089,1.53538769537e+12,8L9616,LKE9616
2457718,1.53538770263e+12,8L9616,LKE9616
2460331,1.53538885942e+12,8L9616,LKE9616
2459924,1.53538999214e+12,CZ6119,CSN6119
2459922,1.53539004545e+12,CZ6119,CSN6119
2460363,1.53539007758e+12,EU2246,UEA2246
2460138,1.53539014006e+12,MU2825,CES2825
2458129,1.53539015306e+12,TV9878,TBA9878
2458551,1.53539016459e+12,MU2825,CES2825
2458652,1.53539036643e+12,TV6312,
2458671,1.53539128712e+12,EU2202,UEA2202
2457317,1.5353914021e+12,TV9906,TBA9906
2457797,1.53539315578e+12,CZ9936,CSN9936
2459752,1.53539317167e+12,EU8844,
2460226,1.53539163172e+12,EU2202,UEA2202
2455937,1.53539207100e+12,3U8892,3U8892
2403845,1.53539225206e+12,CA4022,CCA4022
2460017,1.5353922976e+12,3U8892,3U8892
2459933,1.5353934506e+12,MU5278,CES5278
2459835,1.53539350959e+12,TV9880,TBA9880
2455646,1.53539535712e+12,TV9880,TBA9880
2460409,1.5353937711e+12,EU2258,UEA2258
2460370,1.53542068521e+12,ZH9541,CSZ9541
2459974,1.53542643894e+12,CA1947,CA1947
2460920,1.53542627184e+12,CA4416,CCA4416
2459979,1.53542644518e+12,CA1947,CA1947
2458309,1.53543130125e+12,3U8061,CSC8061
2461530,1.53543953027e+12,CZ3443,CSN3443
2461243,1.53544059346e+12,MU2094,CES2094
2459666,1.53544429602e+12,MU5500,CES5500
2461110,1.53544390731e+12,MU5500,CES5500
2461398,1.53544505534e+12,3U8772,CSC8772
2461846,1.53544814184e+12,TV9866,TBA9866
2462010,1.53544991334e+12,CA4462,CA4462
2461540,1.53545011897e+12,MU9747,CES9747
2460950,1.5354543556e+12,HU7351,CHH7351
2461585,1.5354549601e+12,MF3119,
2461515,1.53545513862e+12,CA4244,CA4244
2461972,1.53545994588e+12,ZH9569,CSZ9569
2438828,1.53546011197e+12,CZ3483,CSN3483
2453158,1.53546059496e+12,GY7117,TMG7117
2462223,1.53546476679e+12,MU2413,CES2413
2462202,1.53546319938e+12,3U8858,3U8858
2457695,1.53546496438e+12,CA4104,CA4104
2459054,1.53546334047e+12,KN5217,CUA5217
2462110,1.53546359389e+12,8L9630,LKE9630
2462764,1.53546569415e+12,HU7751,CHH7751
2462765,1.5354660771e+12,MU5297,CES5297
2461930,1.53546450851e+12,CA1959,CCA1959
2462150,1.53546498767e+12,MU2413,CES2413
2431323,1.53546697379e+12,G56551,
2462732,1.53546550224e+12,MU5654,CES5654
2461820,1.53546915737e+12,MU2417,CES2417
2428790,1.53546748785e+12,DR5014,RLH5014
2461671,1.53546758277e+12,MU5411,CES5411
2445942,1.53546788381e+12,MU2686,CES2686
2457558,1.53546792329e+12,CA4438,CCA4438
2461937,1.5354682025e+12,MU2686,CES2686
2460085,1.53546832702e+12,3U8966,3U8966
2461186,1.53546833515e+12,3U8966,3U8966
2461337,1.53546905183e+12,CA472,CCA472
2462966,1.53547166642e+12,MU5855,CES5855
2460424,1.53547112652e+12,3U8704,3U8704
2412156,1.53547268614e+12,3U8970,CSC8970
2461955,1.53547288734e+12,CZ9882,CSN9882
2462665,1.53547321579e+12,EU2270,UEA2270
2454042,1.53547330486e+12,EU2234,UEA2234
2461397,1.53547366832e+12,EU2238,UEA2238
2461931,1.53547369983e+12,3U3127,
2462484,1.53547422761e+12,3U3127,
2453778,1.53547428156e+12,CZ6119,CSN6119
2460219,1.53547492877e+12,MU5417,CES5417
2462689,1.53547558659e+12,3U8862,3U8862
2461925,1.53547559846e+12,3U8662,CSC8662
2462381,1.53547567504e+12,3U8234,CSC8234
2462728,1.53547590228e+12,3U8862,3U8862
2443272,1.53547602756e+12,TV9902,TBA9902
2462502,1.5354765382e+12,CA3964,
2462624,1.53547657319e+12,HU7347,CHH7347
2463046,1.53547669077e+12,3U8234,CSC8234
2462712,1.53547770747e+12,EU2220,UEA2220
2462524,1.53547777856e+12,MU9696,CES9696
2462471,1.53547778752e+12,CA4154,CA4154
2462419,1.5354777965e+12,3U8736,3U8736
2430637,1.5354779908e+12,3U8892,3U8892
2456262,1.5354803149e+12,3U8844,3U8844
2462387,1.53547880298e+12,EU2202,UEA2202
2447350,1.53547939878e+12,EU2766,UEA2766
2460904,1.53547959574e+12,3U8548,3U8548
2454697,1.53547968788e+12,3U8548,3U8548
2462730,1.5354797296e+12,EU2258,UEA2258
2462431,1.53547997264e+12,SC9854,
2462802,1.53548065535e+12,TV9854,TBA9854
2401834,1.53548174896e+12,CA4532,CA4532
2461545,1.5354819504e+12,CA4312,CA4312
2461440,1.53548250953e+12,MU5278,CES5278
2462980,1.53548258142e+12,3U8630,CSC8630
2459469,1.5355073855e+12,ZH4821,CSZ4821
2463018,1.5355076543e+12,CA8221,CCA8221
2463162,1.53550764251e+12,CZ3457,CSN3457
2463244,1.53551069637e+12,MF5093,
2462250,1.53551107411e+12,CA8971,CCA8971
2463241,1.53551387813e+12,MF8423,CXA8423
2463355,1.53551393247e+12,CA4072,CCA4072
2462906,1.53551689332e+12,CA1405,CA1405
2417482,1.53552163974e+12,3U8774,CSC8774
2461267,1.53552192017e+12,CA4520,CCA4520
2463658,1.53552388636e+12,8L9630,LKE9630
2463556,1.53552585344e+12,3U8260,CSC8260
2460025,1.5355298604e+12,3U8670,CSC8670
2464485,1.53553330517e+12,CA439X,CCA439X
2457449,1.53553572539e+12,3U8928,CSC8928
2461464,1.53553549484e+12,CA4178,CA4178
2464301,1.53553623671e+12,MU7653,CES7653
2464790,1.53553975014e+12,3U8886,3U8886
2464818,1.53553976325e+12,3U8886,3U8886
2463933,1.53554126737e+12,EU2704,UEA2704
2464828,1.53554094978e+12,MF8453,CXA8453
2463990,1.535540963e+12,GJ8679,CDC8679
2463275,1.53554172508e+12,GJ8679,CDC8679
2464148,1.53554363784e+12,HU7731,CHH7731
2464444,1.53554468586e+12,SC9882,
2464461,1.53554459042e+12,HU7247,CHH7247
2464481,1.53554809417e+12,CA4404,CA4404
2438283,1.53554824795e+12,MU2656,CES2656
2462474,1.53554840485e+12,CA4446,CA4446
2464773,1.53554839391e+12,CA4446,CA4446
2465364,1.53555090826e+12,MU2837,CES2837
2464241,1.53555120683e+12,MU5853,CES5853
2464777,1.53555171298e+12,CA4110,CA4110
2464330,1.53555232876e+12,3U8734,3U8734
2465146,1.53555431330e+12,MU2686,CES2686
2465087,1.53555301807e+12,EU2720,UEA2720
2457289,1.53555617022e+12,D7326,D7326
2461441,1.53555443322e+12,3U8744,CSC8744
2465487,1.53555465548e+12,3U8748,CSC8748
2465254,1.53555474575e+12,CA4452,CA4452
2464603,1.53555650843e+12,EU2230,UEA2230
2465538,1.53555649736e+12,MU2935,CES2935
2464690,1.53555545625e+12,TV9854,TBA9854
2438788,1.53555691798e+12,D7326,D7326
2458035,1.53555695305e+12,D7326,D7326
2463466,1.53555699482e+12,CA4372,CA4372
2462746,1.53555716472e+12,8L9712,LKE9712
2462282,1.53555765313e+12,CZ6455,CSN6455
2464953,1.53555849386e+12,ZH4334,CSZ4334
2465272,1.53555898241e+12,ZH9778,CSZ9778
2465083,1.53555948996e+12,MU9698,CES9698
2462899,1.53556005314e+12,CA3342,
2465134,1.53556044642e+12,3U8920,CSC8920
2463152,1.53556111521e+12,EU2258,UEA2258
2462908,1.5355611321e+12,ZH4588,CSZ4588
2464732,1.53556116643e+12,CA4536,CA4536
2450435,1.53556303705e+12,EU2222,UEA2222
2463354,1.5355615378e+12,EU2238,UEA2238
2465662,1.53556181588e+12,MU5417,CES5417
2401113,1.53556193183e+12,MU2006,CES2006
2401115,1.53556194412e+12,MU2006,CES2006
2460681,1.53556218967e+12,EU2222,UEA2222
2465266,1.53556239046e+12,EU2224,UEA2224
2464530,1.535562477e+12,HU7347,CHH7347
2465434,1.53556492056e+12,3U8934,CSC8934
2463840,1.53556321152e+12,MU5417,CES5417
2465670,1.53556321641e+12,EU2222,UEA2222
2465684,1.53556400343e+12,EU2202,UEA2202
2463254,1.5355642981e+12,3U8706,CSC8706
2463820,1.53556435406e+12,3U8706,CSC8706
2465480,1.5355647929e+12,EU2220,UEA2220
2462135,1.53556480185e+12,EU2220,UEA2220
2460693,1.5355648882e+12,3U8892,3U8892
2456071,1.53556704995e+12,3U8372,CSC8372
2465399,1.53556703969e+12,3U8842,CSC8842
2462542,1.53556862517e+12,3U8844,3U8844
2464875,1.5355670002e+12,8L9945,8L9945
2412424,1.53556700565e+12,3U8372,CSC8372
2462744,1.53556701309e+12,EU2766,UEA2766
2463109,1.53556701578e+12,3U8548,3U8548
2465275,1.5355670237e+12,EU8758,
2463986,1.53556702647e+12,8L9945,8L9945
2460037,1.53556703208e+12,3U8862,3U8862
2464802,1.5355670704e+12,EU2766,UEA2766
2463108,1.53556726127e+12,GJ8685,CDC8685
2465723,1.53556756798e+12,MU2856,CES2856
2462585,1.53556905679e+12,MF8489,CXA8489
2464269,1.53556904307e+12,MU2825,CES2825
2465346,1.53556905084e+12,ZH4328,CSZ4328
2456140,1.53559081659e+12,EU2806,UEA2806
2465785,1.53559375197e+12,CZ3473,CSN3473
2464772,1.53559415045e+12,CZ3403,CSN3403
2463662,1.53559456497e+12,CA4216,CCA4216
2453389,1.53559501724e+12,CA4216,CCA4216
2453390,1.53559502309e+12,CA4216,CCA4216
2453391,1.53559502864e+12,CA4216,CCA4216
2465822,1.53559563668e+12,MU4782,CES4782
2462104,1.53559584758e+12,GX8965,CBG8965
2466163,1.5355989132e+12,UQ2515,OCM2515
2465886,1.53559723701e+12,GX8965,CBG8965
2463338,1.53559809592e+12,CA4416,CCA4416
2465846,1.53560396236e+12,TV9874,TBA9874
2462973,1.53560399605e+12,CA4590,CCA4590
2449464,1.53560892717e+12,EU2236,UEA2236
2418595,1.53561013323e+12,3U8648,CSC8648
2466942,1.53561502146e+12,CA4114,CA4114
2466383,1.53561846279e+12,CA4186,CCA4186
2460192,1.53561862534e+12,CA4186,CCA4186
2466621,1.53562467537e+12,HU7751,CHH7751
2467040,1.53562513504e+12,MU9743,CES9743
2402627,1.53562976294e+12,GJ8885,CDC8885
2467291,1.53562985842e+12,EU2232,UEA2232
2465852,1.53563260898e+12,MU5851,CES5851
2467772,1.53563359224e+12,MU5851,CES5851
2467295,1.53563427224e+12,KN5217,CUA5217
2467290,1.53563553798e+12,KN5217,CUA5217
2467485,1.53563937001e+12,3U8894,3U8894
2467419,1.53563807428e+12,CZ3461,CSN3461
2467016,1.53563816376e+12,MU2935,CES2935
2467942,1.53563861258e+12,CA4104,CA4104
2464625,1.53563948111e+12,GS7887,GCR7887
2467498,1.53564060528e+12,3U8966,3U8966
2467636,1.53564069454e+12,TV9854,TBA9854
2466507,1.53564170245e+12,8L9610,LKE9610
2467470,1.53564226302e+12,MU5855,CES5855
2467778,1.53564244523e+12,MU5855,CES5855
2466808,1.53564252562e+12,3U8912,CSC8912
2466068,1.5356425891e+12,CA4452,CA4452
2452312,1.53564260284e+12,CA4452,CA4452
2467185,1.53564270598e+12,D7326,D7326
2468101,1.53564277092e+12,CZ3453,CSN3453
2465682,1.53564290637e+12,CA4210,CCA4210
2415759,1.53564430066e+12,MF5030,
2468168,1.53564338271e+12,,
2468185,1.53564487296e+12,EU2228,UEA2228
2467625,1.53564400176e+12,MU5415,CES5415
2392280,1.53564402614e+12,MU2472,CES2472
2466860,1.53564415593e+12,CA4372,CA4372
2462447,1.5356443054e+12,MU5415,CES5415
2460315,1.53564624336e+12,ZH9490,CSZ9490
2465278,1.53564572969e+12,CA4118,CA4118
2468192,1.53564593391e+12,TV9848,TBA9848
2467546,1.53564624128e+12,CZ9882,CSN9882
2464055,1.53564793316e+12,EU2220,UEA2220
2443656,1.53564794727e+12,CA4230,CCA4230
2459626,1.53564797794e+12,3U8234,CSC8234
2467518,1.53564804662e+12,EU2734,UEA2734
2465690,1.53564808187e+12,3U8234,CSC8234
2467820,1.53564809189e+12,TV9878,TBA9878
2468251,1.53564823525e+12,EU6662,UEA6662
2468239,1.53564853258e+12,EU2734,UEA2734
2467765,1.5356498726e+12,CA4540,CCA4540
2467788,1.53564857057e+12,CZ6119,CSN6119
2468249,1.53564945566e+12,MU5374,CES5374
2466894,1.53564970166e+12,ZH9778,CSZ9778
2438053,1.53564974087e+12,TV9880,TBA9880
2467273,1.53564983006e+12,3U8770,CSC8770
2465575,1.53565052456e+12,EU2750,UEA2750
2464073,1.53565258403e+12,GJ8685,CDC8685
2467796,1.53565261125e+12,EU2276,UEA2276
2468282,1.53565218734e+12,3U8712,CSC8712
2468107,1.53565256864e+12,EU2202,UEA2202
2468179,1.5356531991e+12,EU2202,UEA2202
2467604,1.53565321712e+12,EU2240,UEA2240
2467784,1.53565501973e+12,3U8842,CSC8842
2468082,1.53565502537e+12,FD562,AIQ562
2468257,1.53567801027e+12,8L9947,LKE9947
2468390,1.53567801627e+12,8L9947,LKE9947
2467957,1.53567926124e+12,CZ3473,CSN3473
2468700,1.53568203911e+12,MU2805,CES2805
2468707,1.53568034617e+12,CZ3447,CSN3447
2415344,1.53568419335e+12,MF5093,
2468347,1.53568582941e+12,HO1269,DKH1269
2466723,1.53568867435e+12,HO1119,DKH1119
2468689,1.53569262722e+12,3U8648,CSC8648
2469245,1.53569379963e+12,3U8260,CSC8260
2469034,1.53569526819e+12,CA459,CA459
2468706,1.53569623732e+12,CA4102,CA4102
2469538,1.53570042815e+12,CA4114,CA4114
2469286,1.53570422547e+12,G56595,
2407023,1.53570580935e+12,TV9926,TBA9926
2469912,1.53570799793e+12,MU5322,CES5322
2469316,1.53570816936e+12,TV9866,TBA9866
2441378,1.53571299432e+12,CZ3903,CSN3903
2460062,1.53571746729e+12,CZ6135,CSN6135
2470072,1.53572077584e+12,CA4232,CCA4232
2470071,1.53572318906e+12,3U8704,3U8704
2470197,1.53572428971e+12,3U3183,
2456103,1.53572607632e+12,SC9569,
2467668,1.535726906e+12,8L9712,LKE9712
2468227,1.53572723255e+12,CZ6409,CSN6409
2469839,1.53572769775e+12,CA4106,CA4106
2470422,1.53572951274e+12,MF3010,
2469182,1.53572843505e+12,CZ6409,CSN6409
2470730,1.53572857898e+12,MU5280,CES5280
2458305,1.5357303947e+12,ZH9443,CSZ9443
2469913,1.53573150026e+12,CA4372,CA4372
2470491,1.53573021226e+12,MU2611,CES2611
2449178,1.53573065202e+12,CA4538,CCA4538
2470490,1.5357322057e+12,CA4506,CA4506
2468078,1.53573474906e+12,3U8706,CSC8706
2397196,1.5357349674e+12,3U8706,CSC8706
2434975,1.53573694060e+12,CA4390,CCA4390
2407053,1.53573630987e+12,3U8906,3U8906
2410649,1.53573983956e+12,MU5413,CES5413
2470242,1.53574163803e+12,CA4502,CA4502
